,X1,DistrictNCES,FIPS,NAME,NMCBSA,CBSA,CSA,COUNTY,STATE,ST_ABBR,ses_EP_POV,ses_EP_UNEMP,ses_EP_PCI,ses_EP_NOHSDP,ses_EP_UNINSUR,ms_EP_MINRTY,ms_EP_LIMENG,hh_EP_AGE17,hh_EP_DISABL,hh_EP_SNGPNT,hh_EP_MUNIT,hh_EP_MOBILE,hh_EP_CROWD,hh_EP_NOVEH,hh_EP_GROUPQ,hh_EP_PLUMB,pm_EP_AGE65,hc_icu_capita,hc_hosp_beds_capita,hc_pqi,hc_emer_services_capita,hc_epi_capita,hc_health_labs_capita,hc_spend_capita,hc_PHEP_capita,hr_incarcerated_per_100k,hr_all_care_residents_per_100k,hr_high_risk_employees_per_100k,pd_population_density,V3_THEME1,V3_THEME2,V3_THEME3,V3_THEME4,V3_THEME5,V3_THEME6,V3_THEME7,V3_CCVI,SchoolYear,DistrictID,DistrictName,Control,PhysicalCity,PhysicalState,Enrollment,OpenDate,TeachingMethod,SportsParticipation,OnlineInstructionIncrease,NetworkInvestment,HardwareInvestment,StaffMaskPolicy,StudentMaskPolicy,StudentIllnessReturnPolicy,StudentIsolationArea,SchoolTemporaryShutdown,ParentOptOutClassroomTeaching,LastVerifiedDate,school_inperson,total,status_county
497,790,2804590,28061,WEST JASPER CONSOLIDATED SCHOOLS,"Laurel, MS",29860,279,Jasper,MISSISSIPPI,MS,23.2,6,21929,16.9,13,55.2,0,22.9,18.3,12.4,0.2,31.9,2.4,6.1,0.4,5.021477403,19.2,0,92.83434871,6063,2.409227341,65,0.033600468,15293,2.1934,477.9478492,611.0472503,2081.190635,24.44254531,0.793696275,0.453358803,0.787965616,0.922317733,0.571792423,0.304043298,0.333651703,0.697866921,2020-2021,899610,West Jasper Consolidated School District,Public,Bay Springs,MS,1430,2020-08-06,Hybrid,Unknown,Pending,Pending,Pending,Required for all staff,Required for all students,Yes,Yes,Pending,Pending,10/16/2020,1,1,1
498,791,2804650,28135,WEST TALLAHATCHIE SCHOOL DISTRICT,N,N,N,Tallahatchie,MISSISSIPPI,MS,30.6,14.2,14943,31.1,11.2,64.9,1.7,20,16.2,13.6,1.1,27,2.1,10.6,23.1,1.907945129,14.3,0,118.4522243,5567,2.409227341,65,0.033600468,15293,2.1934,953.9725646,536.1743611,438.6881136,22.25756958,0.948105699,0.88475008,0.906080866,0.556510665,0.843680357,0.319643426,0.307545368,0.863100923,2020-2021,899633,West Tallahatchie School District,Public,Sumner,MS,764,2020-08-24,Online Only,No,Yes,No,No,Required for all staff,Required for all students,Unknown,Yes,Closed 6-14 days,No,12/17/2020,0,0,0
499,792,2804680,28151,WESTERN LINE SCHOOL DISTRICT,"Greenville, MS",24740,N,Washington,MISSISSIPPI,MS,33.3,15.1,19884,21.5,18.2,74.7,0.7,26.2,19.7,14.4,5.8,8.3,3,13.3,1.1,0.962069405,14.8,45.83142369,557.1030641,7078,2.409227341,65,0.033600468,15293,2.1934,1764.855796,161.4067876,2603.746336,64.96982916,0.992677491,0.773320599,0.937281121,0.818529131,0.387456224,0.477554919,0.609996816,0.917860554,2020-2021,899698,Western Line School District,Public,Avon,MS,1956,2020-08-17,Online Only,Unknown,Unknown,Pending,Pending,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,11/3/2020,0,2,1
500,793,2804710,28157,WILKINSON CO SCHOOL DIST,N,N,N,Wilkinson,MISSISSIPPI,MS,32.8,10.9,13231,28,14.8,72.2,0.1,21.5,24.2,8.3,1,37.3,0.7,11.4,12.1,7.107897664,16.5,0,0,6469,2.409227341,65,0.033600468,15293,2.1934,511.679644,812.0133482,1646.273637,13.2575147,0.977077364,0.533906399,0.914676855,0.856415154,0.874562241,0.388092964,0.215854823,0.861190704,2020-2021,899549,Wilkinson County School District,Public,Woodville,MS,1484,2020-08-17,Hybrid,Yes,Unknown,Unknown,Unknown,Required for all staff,Required for all students,Yes,Yes,Closed indefinitely,Yes,10/14/2020,1,1,1
501,794,2804770,28163,YAZOO CITY MUNICIPAL SCHOOL DIST,"Jackson, MS",27140,298,Yazoo,MISSISSIPPI,MS,32.5,15,18866,22.7,13.2,64.9,2.9,24.3,22.4,15.7,0.1,19.2,4.1,8.8,15.8,2.541645814,13,0,90.2624833,6005,2.409227341,65,0.033600468,15293,2.1934,1862.443698,661.3283763,2023.307357,30.32941927,0.970709965,0.935052531,0.993314231,0.658389048,0.846864056,0.688952563,0.387137854,0.983763133,2020-2021,899625,Mississippi Achievement SD of Yazoo City,Public,Yazoo City,MS,2764,2020-09-08,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,1/22/2021,1,2,1
502,795,2804800,28163,YAZOO CO SCHOOL DIST,"Jackson, MS",27140,298,Yazoo,MISSISSIPPI,MS,32.5,15,18866,22.7,13.2,64.9,2.9,24.3,22.4,15.7,0.1,19.2,4.1,8.8,15.8,2.541645814,13,0,90.2624833,6005,2.409227341,65,0.033600468,15293,2.1934,1862.443698,661.3283763,2023.307357,30.32941927,0.970709965,0.935052531,0.993314231,0.658389048,0.846864056,0.688952563,0.387137854,0.983763133,2020-2021,899626,Yazoo County School District,Public,Yazoo City,MS,1598,2020-08-25,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,9/30/2020,1,2,1
503,797,4500002,45035,Dorchester 04,"Charleston-North Charleston, SC",16700,N,Dorchester,SOUTH CAROLINA,SC,12.2,5.8,28704,9.9,9.3,35.6,1,24.9,12.6,9.9,7.6,13.1,1.6,4,1.2,1.031683754,13.1,0,0,4859,4.441109297,55.25994794,0.019422326,14622,1.9263,398.7805035,180.0944209,4281.744858,273.4360373,0.441579115,0.710283349,0.457179242,0.239414199,0.658707418,0.270296084,0.860553964,0.52881248,2020-2021,900388,Dorchester School District 4,Public,Saint George,SC,2428,2020-09-08,Hybrid,Unknown,Yes,Yes,Yes,Required for all staff,Required for middle/high school students only,Unknown,Yes,Never closed,Yes,10/1/2020,1,1,1
504,803,4500690,45001,Abbeville 60,N,N,N,Abbeville,SOUTH CAROLINA,SC,22.5,7.6,21185,19.8,11.6,31.2,0.4,20.9,20.5,8.8,0.9,27.5,0.9,10.7,3.6,2.502331995,20.5,24.20526061,98.10076911,2446,4.441109297,55.25994794,0.019422326,14622,1.9263,758.405321,287.9506834,4051.587784,50.17431901,0.864056033,0.511620503,0.768863419,0.767908309,0.17924228,0.501751035,0.539318688,0.686405603,2020-2021,900341,Abbeville County School District,Public,Abbeville,SC,3306,2020-08-17,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/15/2020,1,1,1
505,804,4500720,45003,Aiken 01,"Augusta-Richmond County, GA-SC",12260,N,Aiken,SOUTH CAROLINA,SC,16.1,7.8,27526,12.7,11.3,33.6,1.6,22,13.7,9.9,2.9,20,1.6,5.9,1.6,2.224937996,18.3,21.12161828,150.7856573,4788,4.441109297,55.25994794,0.019422326,14622,1.9263,633.2147179,400.1773241,5414.9743,155.9169365,0.806749443,0.770136899,0.583890481,0.481375358,0.303406558,0.597262018,0.793696275,0.747214263,2020-2021,900327,Aiken County School District,Public,Aiken,SC,26932,2020-08-31,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Required for all students,Yes,Unknown,Closed indefinitely,Yes,1/12/2021,1,1,1
506,805,4500750,45005,Allendale 01,N,N,N,Allendale,SOUTH CAROLINA,SC,26.8,16.4,14744,22.3,12.1,77.8,0.4,19,23.5,12,4.1,32.9,2.1,20.3,12.7,8.15064033,18.4,0,243.950039,5445,4.441109297,55.25994794,0.019422326,14622,1.9263,748.8604298,260.473193,6576.948122,22.57832799,0.94014645,0.674625915,0.995861191,0.665393187,0.641197071,0.627188793,0.311365807,0.886978669,2020-2021,900329,Allendale County School District,Public,Fairfax,SC,1313,2020-08-31,On Premises,Yes,Unknown,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/19/2020,1,1,1
507,807,4500780,45007,Anderson 01,"Greenville-Anderson, SC",24860,273,Anderson,SOUTH CAROLINA,SC,15.2,5.8,25807,15.5,10.6,22.5,0.8,23.1,16.1,9.2,4.3,17.2,2.1,7.3,1.3,1.563815403,17.5,20.60008034,258.0408705,5778,4.441109297,55.25994794,0.019422326,14622,1.9263,565.830761,348.4782775,7427.230286,274.5599201,0.637058262,0.574976122,0.751353072,0.555555556,0.338108883,0.596306909,0.861190704,0.740528494,2020-2021,900352,Anderson School District 1,Public,Williamston,SC,10453,2020-08-25,On Premises,Yes,Pending,Pending,Pending,Required for all staff,Required for all students,Yes,Unknown,Never closed,Yes,1/11/2021,1,2,1
508,808,4500810,45007,Anderson 02,"Greenville-Anderson, SC",24860,273,Anderson,SOUTH CAROLINA,SC,15.2,5.8,25807,15.5,10.6,22.5,0.8,23.1,16.1,9.2,4.3,17.2,2.1,7.3,1.3,1.563815403,17.5,20.60008034,258.0408705,5778,4.441109297,55.25994794,0.019422326,14622,1.9263,565.830761,348.4782775,7427.230286,274.5599201,0.637058262,0.574976122,0.751353072,0.555555556,0.338108883,0.596306909,0.861190704,0.740528494,2020-2021,900346,Anderson School District 2,Public,Honea Path,SC,3815,2020-08-25,Online Only,Yes,Pending,Pending,Pending,Required for all staff,Required for all students,Yes,Pending,Pending,Yes,12/22/2020,0,2,1
509,809,4500840,45007,Anderson 03,"Greenville-Anderson, SC",24860,273,Anderson,SOUTH CAROLINA,SC,15.2,5.8,25807,15.5,10.6,22.5,0.8,23.1,16.1,9.2,4.3,17.2,2.1,7.3,1.3,1.563815403,17.5,20.60008034,258.0408705,5778,4.441109297,55.25994794,0.019422326,14622,1.9263,565.830761,348.4782775,7427.230286,274.5599201,0.637058262,0.574976122,0.751353072,0.555555556,0.338108883,0.596306909,0.861190704,0.740528494,2020-2021,900347,Anderson School District 3,Public,Iva,SC,2748,2020-09-12,Hybrid,No,Unknown,Yes,Yes,Required for all staff,Required for all students,Unknown,Yes,Never closed,Yes,1/13/2021,1,2,1
510,810,4500870,45007,Anderson 04,"Greenville-Anderson, SC",24860,273,Anderson,SOUTH CAROLINA,SC,15.2,5.8,25807,15.5,10.6,22.5,0.8,23.1,16.1,9.2,4.3,17.2,2.1,7.3,1.3,1.563815403,17.5,20.60008034,258.0408705,5778,4.441109297,55.25994794,0.019422326,14622,1.9263,565.830761,348.4782775,7427.230286,274.5599201,0.637058262,0.574976122,0.751353072,0.555555556,0.338108883,0.596306909,0.861190704,0.740528494,2020-2021,900349,Anderson School District 4,Public,Pendleton,SC,2910,2020-09-08,Online Only,Unknown,Unknown,Yes,Yes,Required for all staff,Required for all students,Unknown,Yes,Never closed,Unknown,10/16/2020,0,2,1
511,811,4500900,45007,Anderson 05,"Greenville-Anderson, SC",24860,273,Anderson,SOUTH CAROLINA,SC,15.2,5.8,25807,15.5,10.6,22.5,0.8,23.1,16.1,9.2,4.3,17.2,2.1,7.3,1.3,1.563815403,17.5,20.60008034,258.0408705,5778,4.441109297,55.25994794,0.019422326,14622,1.9263,565.830761,348.4782775,7427.230286,274.5599201,0.637058262,0.574976122,0.751353072,0.555555556,0.338108883,0.596306909,0.861190704,0.740528494,2020-2021,900342,Anderson School District 5,Public,Anderson,SC,15073,2020-09-08,Online Only,Unknown,Yes,Yes,No,Required for all staff,Unknown,Yes,Unknown,Never closed,Yes,12/23/2020,0,2,1
512,812,4500930,45009,Bamberg 01,N,N,N,Bamberg,SOUTH CAROLINA,SC,25.9,5.8,18873,17.7,12.6,64.3,0.1,20.3,20.8,13.9,2.7,31.1,2.4,8.6,7.6,9.767123288,20.3,0,0,4911,4.441109297,55.25994794,0.019422326,14622,1.9263,883.5616438,438.3561644,3630.136986,37.11550966,0.740528494,0.518943012,0.992677491,0.769181789,0.523081821,0.615090735,0.444126074,0.818847501,2020-2021,900410,Bamberg School District 1,Public,Bamberg,SC,1379,2020-08-24,Hybrid,Yes,No,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Unknown,Yes,10/14/2020,1,2,1
513,813,4500960,45009,Bamberg 02,N,N,N,Bamberg,SOUTH CAROLINA,SC,25.9,5.8,18873,17.7,12.6,64.3,0.1,20.3,20.8,13.9,2.7,31.1,2.4,8.6,7.6,9.767123288,20.3,0,0,4911,4.441109297,55.25994794,0.019422326,14622,1.9263,883.5616438,438.3561644,3630.136986,37.11550966,0.740528494,0.518943012,0.992677491,0.769181789,0.523081821,0.615090735,0.444126074,0.818847501,2020-2021,900416,Denmark-Olar School District 2,Public,Denmark,SC,742,2020-08-24,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Unknown,Yes,Never closed,Yes,10/20/2020,1,2,1
514,815,4501020,45011,Barnwell 19,N,N,N,Barnwell,SOUTH CAROLINA,SC,26.2,8,19620,18.9,13.3,49.5,0.8,24.4,23.7,12,5.2,33.7,2.7,12.4,1.5,7.081614682,17.1,0,0,4791,4.441109297,55.25994794,0.019422326,14622,1.9263,875.9327061,588.589702,1835.287575,39.34689518,0.900986947,0.745940783,0.99936326,0.691499522,0.611907036,0.461636422,0.463546641,0.891117479,2020-2021,900331,Barnwell School District 19,Public,Blackville,SC,478,2020-09-08,Hybrid,Unknown,Unknown,Unknown,Yes,Required for all staff,Required for all students,Unknown,Unknown,Never closed,Yes,12/18/2020,1,3,1
515,816,4501050,45011,Barnwell 29,N,N,N,Barnwell,SOUTH CAROLINA,SC,26.2,8,19620,18.9,13.3,49.5,0.8,24.4,23.7,12,5.2,33.7,2.7,12.4,1.5,7.081614682,17.1,0,0,4791,4.441109297,55.25994794,0.019422326,14622,1.9263,875.9327061,588.589702,1835.287575,39.34689518,0.900986947,0.745940783,0.99936326,0.691499522,0.611907036,0.461636422,0.463546641,0.891117479,2020-2021,900336,Williston School District 29,Public,Williston,SC,920,2020-08-31,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,1/4/2021,1,3,1
516,817,4501080,45011,Barnwell 45,N,N,N,Barnwell,SOUTH CAROLINA,SC,26.2,8,19620,18.9,13.3,49.5,0.8,24.4,23.7,12,5.2,33.7,2.7,12.4,1.5,7.081614682,17.1,0,0,4791,4.441109297,55.25994794,0.019422326,14622,1.9263,875.9327061,588.589702,1835.287575,39.34689518,0.900986947,0.745940783,0.99936326,0.691499522,0.611907036,0.461636422,0.463546641,0.891117479,2020-2021,900330,Barnwell School District 45,Public,Barnwell,SC,2375,2020-08-31,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Not required,Yes,Yes,Never closed,Yes,9/15/2020,1,3,1
517,819,4501110,45013,Beaufort 01,"Hilton Head Island-Bluffton, SC",25940,N,Beaufort,SOUTH CAROLINA,SC,11.1,5.9,36306,7.1,11.4,32.4,2.3,19.3,13.4,6.9,14,8.9,1.6,4.6,3,0.634519156,25.7,13.38419327,185.4832692,4303,4.441109297,55.25994794,0.019422326,14622,1.9263,320.2706698,220.0834346,1027.603499,317.0182885,0.506526584,0.812480102,0.23591213,0.676854505,0.196115887,0.048073862,0.875517351,0.434256606,2020-2021,900337,Beaufort County School District,Public,Beaufort,SC,23772,2020-09-08,Online Only,Unknown,Yes,Yes,Yes,Required for all staff,Unknown,Yes,Unknown,Never closed,No,10/14/2020,0,0,0
518,820,4501170,45015,Berkeley 01,"Charleston-North Charleston, SC",16700,N,Berkeley,SOUTH CAROLINA,SC,12.2,5.2,28331,11.2,11.1,36.2,1.6,24.2,14.1,9.8,6.7,17.9,1.6,4.2,1.7,0.701695645,13,0,0,3949,4.441109297,55.25994794,0.019422326,14622,1.9263,452.9691723,130.5813981,3517.087987,189.437982,0.488379497,0.790194206,0.553645336,0.189748488,0.602037568,0.228907991,0.819165871,0.539637058,2020-2021,900386,Berkeley County School District,Public,Moncks Corner,SC,36532,2020-09-21,Hybrid,Yes,Yes,Unknown,Yes,Pending,Pending,Pending,Pending,Pending,Yes,1/6/2021,1,1,1
519,821,4501250,45017,Calhoun 01,"Columbia, SC",17900,192,Calhoun,SOUTH CAROLINA,SC,18.4,6.4,25953,14.3,11.6,46.2,0.3,19.7,17.6,6,0.2,31.8,1.5,8.5,1.2,1.298171685,21.6,0,0,4528,4.441109297,55.25994794,0.019422326,14622,1.9263,665.80575,720.4513016,3208.047305,38.60140997,0.789875836,0.560012735,0.29576568,0.844317096,0.328557784,0.658707418,0.459089462,0.623049984,2020-2021,900423,Calhoun County School District,Public,Saint Matthews,SC,1822,2020-08-17,Online Only,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Closed indefinitely,Yes,9/15/2020,0,0,0
520,824,4501530,45023,Chester 01,"Charlotte-Concord-Gastonia, NC-SC",16740,172,Chester,SOUTH CAROLINA,SC,21.1,7.2,21240,17.8,10,41.2,0.3,22.9,18.8,7.8,0.9,19.5,2,8.2,0.5,1.345666027,17.8,18.50481125,247.4575248,6091,4.441109297,55.25994794,0.019422326,14622,1.9263,519.7055002,160.8612263,11807.8327,55.67149562,0.745304043,0.53104107,0.503024514,0.715695638,0.365170328,0.536453359,0.567335244,0.631645973,2020-2021,900353,Chester County School District,Public,Chester,SC,6348,2020-09-08,Hybrid,Yes,Pending,Pending,Pending,Pending,Pending,Pending,Pending,Pending,Yes,1/11/2021,1,1,1
521,827,4501740,45027,Clarendon 01,"Sumter, SC",44940,N,Clarendon,SOUTH CAROLINA,SC,23.4,11.8,20967,20.2,11.3,52.5,0.7,19.8,24.3,9.4,1,39.9,2.8,10.4,4.6,1.272892965,21.9,17.56645977,230.6115477,5457,4.441109297,55.25994794,0.019422326,14622,1.9263,614.398683,273.3927154,2898.550725,56.04488974,0.920089144,0.720789557,0.903852276,0.930595352,0.313912767,0.29321872,0.568927093,0.831900669,2020-2021,900425,Clarendon School District 1,Public,Summerton,SC,853,2020-08-17,Online Only,Yes,Unknown,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Closed 1-5 days,Yes,9/24/2020,0,1,1
522,828,4501770,45027,Clarendon 02,"Sumter, SC",44940,N,Clarendon,SOUTH CAROLINA,SC,23.4,11.8,20967,20.2,11.3,52.5,0.7,19.8,24.3,9.4,1,39.9,2.8,10.4,4.6,1.272892965,21.9,17.56645977,230.6115477,5457,4.441109297,55.25994794,0.019422326,14622,1.9263,614.398683,273.3927154,2898.550725,56.04488974,0.920089144,0.720789557,0.903852276,0.930595352,0.313912767,0.29321872,0.568927093,0.831900669,2020-2021,900420,Clarendon School District 2,Public,Manning,SC,2897,2020-09-14,Online Only,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,11/4/2020,0,1,1
523,829,4501800,45027,Clarendon 03,"Sumter, SC",44940,N,Clarendon,SOUTH CAROLINA,SC,23.4,11.8,20967,20.2,11.3,52.5,0.7,19.8,24.3,9.4,1,39.9,2.8,10.4,4.6,1.272892965,21.9,17.56645977,230.6115477,5457,4.441109297,55.25994794,0.019422326,14622,1.9263,614.398683,273.3927154,2898.550725,56.04488974,0.920089144,0.720789557,0.903852276,0.930595352,0.313912767,0.29321872,0.568927093,0.831900669,2020-2021,900396,Clarendon School District 3,Public,Turbeville,SC,1291,2020-09-08,Hybrid,Yes,Yes,Yes,Yes,Pending,Pending,Pending,Pending,Pending,Yes,10/14/2020,1,1,1
524,830,4501830,45029,Colleton 01,N,N,N,Colleton,SOUTH CAROLINA,SC,21.2,9.1,21003,13.3,11.5,43.5,0.7,22.6,13.8,10.9,1.7,37.9,1.5,5,1.7,1.841993186,19.2,21.28735265,346.2603878,5458,4.441109297,55.25994794,0.019422326,14622,1.9263,875.7453152,753.3006814,2728.38586,35.55960273,0.768863419,0.690226043,0.577204712,0.785418656,0.29162687,0.715377268,0.429481057,0.728430436,2020-2021,900390,Colleton County School District,Public,Walterboro,SC,7534,2020-09-08,Online Only,No,Unknown,Yes,Unknown,Required for all staff,Required for all students,Unknown,Unknown,Never closed,Yes,1/29/2021,0,0,0
525,831,4501860,45031,Darlington 01,"Florence, SC",22500,N,Darlington,SOUTH CAROLINA,SC,22.3,11.6,21587,17.9,11.3,45.1,0.6,22.7,18.8,9.9,1.9,29.5,1.9,10.4,1.9,0.539752873,17.7,17.75883502,274.9020296,7223,4.441109297,55.25994794,0.019422326,14622,1.9263,591.7951616,501.092888,5828.736265,119.958322,0.899076727,0.667303407,0.798790194,0.731614136,0.427252467,0.664119707,0.753263292,0.906717606,2020-2021,900362,Darlington County School District,Public,Darlington,SC,11143,2020-09-21,Hybrid,Yes,Yes,Unknown,No,Required for all staff,Required for all students,Yes,Yes,Closed indefinitely,Yes,1/26/2021,1,1,1
526,836,4502010,45035,Dorchester 02,"Charleston-North Charleston, SC",16700,N,Dorchester,SOUTH CAROLINA,SC,12.2,5.8,28704,9.9,9.3,35.6,1,24.9,12.6,9.9,7.6,13.1,1.6,4,1.2,1.031683754,13.1,0,0,4859,4.441109297,55.25994794,0.019422326,14622,1.9263,398.7805035,180.0944209,4281.744858,273.4360373,0.441579115,0.710283349,0.457179242,0.239414199,0.658707418,0.270296084,0.860553964,0.52881248,2020-2021,900389,Dorchester School District 2,Public,Summerville,SC,27082,2020-09-08,Online Only,No,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Unknown,Yes,12/28/2020,0,1,1
527,837,4502070,45037,Edgefield 01,"Augusta-Richmond County, GA-SC",12260,N,Edgefield,SOUTH CAROLINA,SC,15.5,6.6,25410,17.6,9.1,43.5,2.4,18.5,16.9,11.2,1.6,24.6,2.1,7,10.4,2.073293735,17.8,0,90.46499005,4700,4.441109297,55.25994794,0.019422326,14622,1.9263,549.142665,358.6237812,3586.237812,53.45672005,0.683221904,0.873925501,0.830945559,0.573384273,0.610951926,0.368990767,0.556192295,0.790830946,2020-2021,900332,Edgefield County School District,Public,Johnston,SC,4165,2020-08-24,Hybrid,No,Unknown,Unknown,Unknown,Pending,Pending,Pending,Pending,Pending,Pending,8/7/2020,1,1,1
528,838,4502100,45039,Fairfield 01,"Columbia, SC",17900,192,Fairfield,SOUTH CAROLINA,SC,22.9,7.9,22527,17.5,12,62,0.5,19.7,19.5,6.5,0.9,23.9,1.5,7.6,1.5,2.610954561,19.7,0,0,3839,4.441109297,55.25994794,0.019422326,14622,1.9263,744.1000352,818.9503346,3174.533286,33.09446717,0.887615409,0.689907673,0.463546641,0.687679083,0.327602674,0.756128621,0.41228908,0.716969118,2020-2021,900398,Fairfield County School District,Public,Winnsboro,SC,3492,2020-08-24,Online Only,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,No,10/2/2020,0,0,0
529,839,4502130,45041,Florence 01,"Florence, SC",22500,N,Florence,SOUTH CAROLINA,SC,19.1,7.8,25149,15.4,10.4,47.8,0.7,24,15.8,12,4.6,19.4,2.4,8.6,2.3,1.192254675,15.9,70.7392249,732.3384495,6567,4.441109297,55.25994794,0.019422326,14622,1.9263,799.6478085,427.2486486,4613.130679,173.0908977,0.832537408,0.709964979,0.934097421,0.509391913,0.262018465,0.657115568,0.809933142,0.849092646,2020-2021,900391,Florence School District 1,Public,Florence,SC,20057,2020-09-08,Online Only,No,Unknown,No,No,Pending,Pending,Pending,Pending,Pending,Yes,12/22/2020,0,2,1
530,840,4502160,45041,Florence 02,"Florence, SC",22500,N,Florence,SOUTH CAROLINA,SC,19.1,7.8,25149,15.4,10.4,47.8,0.7,24,15.8,12,4.6,19.4,2.4,8.6,2.3,1.192254675,15.9,70.7392249,732.3384495,6567,4.441109297,55.25994794,0.019422326,14622,1.9263,799.6478085,427.2486486,4613.130679,173.0908977,0.832537408,0.709964979,0.934097421,0.509391913,0.262018465,0.657115568,0.809933142,0.849092646,2020-2021,900372,Florence School District 2,Public,Pamplico,SC,1122,2020-09-08,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/2/2020,1,2,1
531,841,4502190,45041,Florence 03,"Florence, SC",22500,N,Florence,SOUTH CAROLINA,SC,19.1,7.8,25149,15.4,10.4,47.8,0.7,24,15.8,12,4.6,19.4,2.4,8.6,2.3,1.192254675,15.9,70.7392249,732.3384495,6567,4.441109297,55.25994794,0.019422326,14622,1.9263,799.6478085,427.2486486,4613.130679,173.0908977,0.832537408,0.709964979,0.934097421,0.509391913,0.262018465,0.657115568,0.809933142,0.849092646,2020-2021,900366,Florence County School District 3,Public,Lake City,SC,4084,2020-09-08,Online Only,No,Unknown,Pending,Pending,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,1/15/2021,0,2,1
532,842,4502220,45041,Florence 04,"Florence, SC",22500,N,Florence,SOUTH CAROLINA,SC,19.1,7.8,25149,15.4,10.4,47.8,0.7,24,15.8,12,4.6,19.4,2.4,8.6,2.3,1.192254675,15.9,70.7392249,732.3384495,6567,4.441109297,55.25994794,0.019422326,14622,1.9263,799.6478085,427.2486486,4613.130679,173.0908977,0.832537408,0.709964979,0.934097421,0.509391913,0.262018465,0.657115568,0.809933142,0.849092646,2020-2021,900395,Florence School District 4,Public,Timmonsville,SC,840,2020-08-17,Online Only,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10/21/2020,0,2,1
533,843,4502250,45041,Florence 05,"Florence, SC",22500,N,Florence,SOUTH CAROLINA,SC,19.1,7.8,25149,15.4,10.4,47.8,0.7,24,15.8,12,4.6,19.4,2.4,8.6,2.3,1.192254675,15.9,70.7392249,732.3384495,6567,4.441109297,55.25994794,0.019422326,14622,1.9263,799.6478085,427.2486486,4613.130679,173.0908977,0.832537408,0.709964979,0.934097421,0.509391913,0.262018465,0.657115568,0.809933142,0.849092646,2020-2021,900364,Florence County School District 5,Public,Johnsonville,SC,1221,2020-09-08,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Closed indefinitely,Yes,1/15/2021,1,2,1
534,844,4502280,45043,Georgetown 01,"Georgetown, SC",23860,396,Georgetown,SOUTH CAROLINA,SC,18.3,8.5,29929,12.9,11.9,36.3,0.9,19.1,16.2,8.5,4.6,17.3,1.1,8,1,1.118415713,26.2,16.37599279,728.2579756,3732,4.441109297,55.25994794,0.019422326,14622,1.9263,767.7948218,340.881422,2994.886779,75.69252135,0.94141993,0.695956702,0.390003184,0.8834766,0.070359758,0.415154409,0.651066539,0.660617638,2020-2021,900384,Georgetown County School District,Public,Georgetown,SC,11118,2020-09-08,Online Only,Yes,Unknown,Yes,No,Required for all staff,Required for all students,Unknown,Unknown,Closed indefinitely,Yes,1/4/2021,0,0,0
535,845,4502310,45045,Greenville 01,"Greenville-Anderson, SC",24860,273,Greenville,SOUTH CAROLINA,SC,12.4,4.7,30776,12.2,11.4,31.3,2.7,23.3,12.5,8.1,10.7,9,2,6,2.3,0.493577474,15,27.94025273,289.4254535,3045,4.441109297,55.25994794,0.019422326,14622,1.9263,667.0318337,296.3471254,6079.028575,634.8568548,0.556192295,0.82394142,0.480101878,0.239732569,0.187838268,0.578796562,0.932823941,0.580388411,2020-2021,900374,Greenville County Schools,Public,Greenville,SC,83001,2020-08-24,Hybrid,Yes,Yes,Unknown,Yes,Required for all staff,Required for all students,Unknown,Unknown,Unknown,Yes,1/14/2021,1,1,1
